business_name,review_id,rating,text,time_created
Yauatcha,T4gSfRqy4Br_VPXgv33rIA,5,"Literally one of my best meals of 2022. The Wagyu beef puffs and Chilean sea bass shui mai were incredible, I could have eaten like 7 orders of them alone....",2022-12-28 08:53:37
Yauatcha,PaR-UcLd1F5q8bbCpMzlzQ,2,"Extremely disappointing.

We started with two dishes as we just wanted to try the place to see if they're worth the high price point, didn't order more...",2022-12-31 12:56:04
Yauatcha,1B4QMCdr2qz0rS7TIInKCw,5,Exceptional dim sum experience. It's very different from the traditional dim sum that we have back home in Los Angeles: so there weren't any ladies pushing...,2022-11-29 21:50:30
Chai Ki,MQfMoTcgpb2xASTjF546YQ,4,"Fantastic food and great location right by the offices in beautiful canary wharf
Great Indian fusion food and good portions
Tried quite a few items and...",2021-11-22 17:13:44
Chai Ki,cBq-MWYKzFfNaY4_MT7-pQ,4,Tasty Indian fusion food. Good decor and nice vibe. Not a lot of veggie choices. But food quality overall is pretty good.,2022-04-28 13:12:10
Chai Ki,iRKPGeS6bd45X9cVRkmKig,3,"Been there 2 times, and to be honest, the feed is quite decent. I'm generally not a big fan of Indian, but Chai Ki takes a more Morden fusion approach to...",2019-06-01 13:53:02
Bleecker,E-gfoHJqucxXkwC4lmQ1oA,5,"These are the best burgers you'll have in London. I'm not joking. 

These burger patties are made with high quality beef and served medium rare. They're...",2017-12-01 03:21:51
Bleecker,br25tpS7B_Nw6UMF-4q0kg,3,It was rated best no 1 in the uk not sure why but so i got to try it because i saw the ads. Tried it and it was good to be honest but it was just small and...,2021-09-17 13:52:59
Bleecker,MTgFYb0071dBoKJq180DkQ,3,I felt fooled. I'm not sure what I was expecting but their tofu burger is a slice of tofu with sauce on top. The sauce was good but nothing spectacular....,2016-06-09 18:36:49
Beigel Shop,NXF_1I85ZQH9rCUuxQ_kwA,5,"While the Beigel Shop always seems to come in second place to its next door competitor, they still make a fierce beigel that rivals its competitors in...",2015-11-18 11:21:48
Beigel Shop,grxcAL2bCX-LpZpfbRnC7A,1,"Do not go here. Their bagels are trash. If you're used to bagels in New York or in the U.S. in general, don't bother here. The bagel is stale and they only...",2023-01-28 09:19:27
Beigel Shop,vTGxhaQ8Tavch2actFrrgw,1,"Close at 11p. Not as 12:30p as advertised! Not sure if Yelp
Has the wrong time but don't fall for it!",2023-01-17 15:29:30
Cereal Killer Cafe,5eWGW4KjMj1eDRb_ARGOaw,4,"Nice place, i went to many cafe around the city, but was not satisifed. One of my friend recommended this cafe and i really find it awesome....",2020-05-14 20:52:24
Cereal Killer Cafe,e44bBzqzWdlQ0mWx_tCGvw,4,"Ahh! I am in love with this place. It's so different and unique! Cereal everything on food and drinks, 90s cartoon on TV (they were playing Arnold), twin...",2020-05-13 10:51:25
Cereal Killer Cafe,79HWsqfRTGV15-N8CJgv6A,4,"So fun! What a great concept. I know there are a few around the London area already. 
There are many options - some pretty normal ones, like a bowl of...",2020-01-17 06:56:53
Cafe Spice Namaste,AeskNknFvpySmOmqjvof8g,5,"We loved our lunch here and really enjoyed our time at the restaurant. It is convenient to the tube and located in a beautiful building. 

This is a popular...",2017-10-15 09:03:58
Cafe Spice Namaste,M1FINKfAaobtnmPPx7zcHA,5,"Just returning from an amazing dinner at Cafe Spice Namaste.

First off, this place was packed at 7:30 pm on a Tuesday night. I had to wait a few minutes...",2015-10-06 13:12:13
Cafe Spice Namaste,emdmd0oMY0ZfzX9F2bRkmg,5,Hubby and I stopped here for lunch based on Yelp reviews. We arrived late for lunch about twenty minutes before they closed. We had to order before the...,2019-04-29 10:31:42
Cafe 338,AtwW5aIOMWhe-DMOkkOcaA,5,"When I got there I found the place crowded and there was a 10 minutes wait for a table, but as I was the next in the line, I decide to stay. It didn't take...",2019-11-11 19:59:55
Cafe 338,AYM7rT2FP5EoyrCQ6VZomw,4,"cafe 338 is a nice, cozy, and quite busy shop. i ordered a menu 3 (eggs, cumberland sausage, fruit, pancakes) on the pancake menu as well as a latte. the...",2022-12-27 06:28:22
Cafe 338,NXyeqqr8YAAksdi-zs-qQw,5,"Cafe 338 is right across the street from my sister's flat, so I had the pleasure of eating breakfast there twice while I was on holiday in London.  

The...",2016-12-04 09:09:09
Grounded Coffee,YIgLppaoU1V3g8Sa-mW1GA,5,"Great food and service. This place Rocks!
homemade sourdough bread and bake goods.

Great food and service. This place Rocks!
homemade sourdough bread and...",2022-12-21 02:07:05
Grounded Coffee,BkZyv8kBtJbAAFemXFmVFw,4,I found this cafe open at 7 am on a Saturday and it was only a 15 minute walk from my hotel. I didn't have high expectations but Grounded Coffee exceeded...,2022-11-24 09:38:15
Grounded Coffee,4hz_uxnCe70Bhe9tSIeFJQ,5,This place was amazing!!! Came across it while searching for a breakfast spot and it did not disappoint. I had a veggie breakfast and it was really tasty....,2022-12-11 00:36:31
Homeslice Neal's Yard,YGd60mhtQkf6wsR4tCUf_w,5,We ordered a large pizza and a chicken burger. The pizzas were huge and the staff were very friendly. The pizzas were the best I have ever eaten and it's...,2022-09-09 09:37:30
Homeslice Neal's Yard,xbmfql0ThJw4E1nzOwQHBA,3,"TL;DR: Decent pizza in London but definitely not anything amazing. I'm from New York, and the reviews of this place are over hyped....",2022-11-23 06:46:53
Homeslice Neal's Yard,rTbUUcuimRcVFx9z_pgpkQ,4,"Very good and different style pizza in a little shop in the 7 Dials.
The flavors are not what you might find in other pizza restaurants.
Give it a try if...",2022-10-10 19:14:17
Polo 24 Hour Bar,R2oC7e11c2JRuo-lb3nvQw,5,"We went in the morning. Quick service, good food, big portions, charming atmosphere, and great coffee! Would definitely go again.",2022-11-19 10:27:30
Polo 24 Hour Bar,cs84Uujd4pOxO-CIMLkWdg,4,"This looks like fyre festival food but I swear it is not. For being open 24/7 this place truly puts the Great in Great British Cafe. 

Breakfast platter...",2022-07-05 16:02:52
Polo 24 Hour Bar,glF-SXbg9jkAWBzeR5oxzA,1,"The food was decent, but the guy at the bar was very rude. We asked them to turn the music down and they said no Shut Up. The music was so loud we couldn't...",2023-01-18 16:08:19
Byward Kitchen & Bar,1Yu-BYfQNoZLy39xL-Z1HA,5,We tried the traditional fish and chips along with the bangers and mash. Generous portion on the fish and chips with delicious taste. The sausage and...,2022-09-24 07:16:21
Byward Kitchen & Bar,17ExskW3deECntv0p6ehWg,3,"No reservation needed here which was good. It was an easy walk over the bridge. 
I had the English breakfast and the yogurt waffle. Food was good. I didn't...",2022-10-29 01:41:38
Byward Kitchen & Bar,ej48H08VU9Mj2cEKLXIK3A,5,Great little place to eat. Food was fresh. We had an English breakfast and bangers and mash. The bangers and mash were amazing.,2022-11-07 05:06:13
Gunpowder,wqP5ux4Qrhi5RZYmotKYbw,5,It is a Modern Indian cuisine. The spices are full force. No hot drinks or lassi. The portions are small/tapas style and give opportunity to sample many items,2022-11-23 09:00:09
Gunpowder,RG4qfc3z74TnD2XUkGjzDg,4,"Tiny little spot serving elevated Indian cuisine! Everything is small shareable plates, so be sure you come ready to order several things to pass. The...",2023-02-06 19:35:08
Gunpowder,AamIrE6DhhS7sIN79CaMfg,5,"Amazing food, friendly attentive service and lovely vibe. Can't recommend this spot enough!",2023-01-13 13:15:18
Cafe East,aYgwINY17cy-R4ImHRbmnQ,4,"To be honest. In terms of price and food quality, mama pho is a lot better. Portion is better too! But if we are talking about convenience, nothing can beat...",2019-02-23 07:20:03
Cafe East,LsiHOqOraQqKh7fiA3OS8w,2,"If I were rating this only on the food, I would probably give this a 3.5. However, the food was very much overpriced, especially for the quality- £35+...",2021-07-11 23:29:22
Cafe East,7rLHokFEKb88J5v-A8oIaA,4,"My friends who housed me during a trip to London are regulars here so off we went for some pho. It's definitely a legit place, no doubt. And the prices are...",2017-06-22 15:42:58
The Breakfast Club,8n8MQHUOrgICz_vneT6__w,4,Wait isn't as long as it might look. We pulled up. And there were about 8-10 people waiting I definitely thought it would be a 30min wait. We got seated in...,2023-01-29 16:20:25
The Breakfast Club,5u5FAPL31t1gKLrxkRZYoQ,5,"We waited about 25 min for our table, but it wasn't a bad wait. The weather was agreeing with us so we didn't mind. It's a very cozy. Our server Ewa was...",2022-12-23 08:55:07
The Breakfast Club,UAcORo9desmZVQLPnugB2g,5,"O.M.G. The pancakes were so so good. Honestly some of the best pancakes I've ever had. I got the blueberry pancakes with bacon, and for me blueberry...",2023-01-25 12:14:46
Pilpel,UD4BKmY_y42iZ61qXyvn-Q,5,"Honestly obsessed
It was our first time in London and we needed something to eat quickly. We yelped this place and weren't disappointed. As we came in, we...",2019-05-19 03:11:30
Pilpel,NNM20RUf8zMgoNDVAtqP1w,3,I generally like this spot as it has the crunchiest falafel and comes with a nice mix of salad and peppers.  In a recent visit to the Spitafields market...,2022-08-04 15:16:42
Pilpel,ZDviObv3vJcMGBKWxdK9zA,5,"I am honestly OBSESSED with this place. 
It's one of those places that you find yourself craving after your 1st...2nd..3rd..19th.. visit. 

The best falafel...",2017-08-03 03:47:23
Flat Iron,mgFhD-jSaX6UTleab9lZ-A,5,Such a good steak for a great price. Great affordable lunch spot with friendly service.,2023-02-03 06:45:22
Flat Iron,G8Lurtz63ENJNmig9BANsw,4,Flat Iron had a delicious steak for £13. I added the béarnaise sauce for £1 extra and it was well worth it. The steak is a good size but it was best to add...,2023-02-21 07:54:53
Flat Iron,3hDQaftlY8a9I18M44K-VA,4,"TLDR: Affordable steak (12 GBP at time of writing) and great service. Excellent (beef dripping) fries.

This is not a steakhouse with plenty of selections....",2022-01-18 14:20:58
Franze & Evans Cafe Shoreditch,uGnI0cf7xb18HIXdOREqbA,5,"I had a really nice brunch here with my friend on our last full day in London. It's a cute little cafe that is bright and cheerful, and everyone there...",2017-05-03 07:56:18
Franze & Evans Cafe Shoreditch,zIjpzBokrQQa-Oy2jNgKkA,3,"Nice and very trendy coffee place in shoreditch.
The cappuccino was good but the almond croissant I ordered was too dry and I was a bit...",2017-08-16 16:20:22
Franze & Evans Cafe Shoreditch,q2_e4Jh8p68jxay1ZcCW2A,2,"First of all, the atmosphere of Franze & Evans is very welcoming. There are tables lining the outside, and wooden tables crammed inside which are shared...",2016-08-07 13:33:07
The Fat Bear,-9G0QF-xYQ-1C8qlsTl6PQ,5,"WOW, this place is delicious!

Our family stopped in London for the last part of our cruise.  After touring St. Paul's Cathedral, we were pretty hungry.  We...",2019-09-01 06:10:07
The Fat Bear,TUM37-3a0YC5-P3Ox-KTVA,5,Went here a while back and am just finally getting to my review. This is hands down the best chicken and waffles i've had in my entire life. I could eat...,2021-09-18 13:44:22
The Fat Bear,XJc_C7lwzW5S5vNtAfpC0A,5,Such a fine dining restaurant. Had a dinner and we truly enjoyed the food so much. Its quite an expensive place but its worth it when you're dining there...,2022-03-18 01:42:07
Kennington Lane Cafe,CyXKV_-_l8ftqll146AaHw,5,"Delicious, filling meal for a steal! If you want an authentic English breakfast feel, come here!!! Halil and team are friendly and personable to everyone...",2022-10-10 18:20:33
Kennington Lane Cafe,HqnyNyNR4LvDgEN4oPHYcQ,5,I had their full English breakfast! This was my first breakfast stop after a long flight from Los Angeles USA! We found this place nestled among the locals....,2022-12-26 14:40:09
Kennington Lane Cafe,dPff1a753WXPUw0oNy21pg,5,Lucy and the other staff are total sweeties and the prices can't be beat. Delightful self described greasy spoon,2022-07-31 06:01:17
The Breakfast Club,6u9M3DPT9UqxfGta5fnv-w,5,Great American style breakfast!!  Loved the '80s music too!  I had the smoked salmon & scrambled eggs and my husband had the vegan aAll American!  Both were...,2023-01-17 14:27:56
The Breakfast Club,4e4OPGB-kipJcf9Z6S1d_g,5,Loved both the vibe of this place and the food. Be prepared to be in a queue on weekends.,2022-08-24 03:01:51
The Breakfast Club,m9wuU4PJfdTrXRliVntr-A,2,"Meh. 


Potentially we weren't overly impressed because we had heard so many good things and it didn't deliver. 

Maybe if we had come in without any...",2019-11-24 07:38:56
Burger & Lobster,y0pfJ1rJfS-CuOD3dXJqKA,5,"From what I understand, Burger & Lobster first opened in 2011. Now the brand has something like nine restaurants across London, as well as New York, Dubai,...",2022-11-19 00:07:07
Burger & Lobster,vT6NUpm7JAV3y2SSAepvpQ,5,"Just off of the strength that you get a good size Burger as well as a whole lobster roll, I will sold. The lobster roll came with that butter and had a lot...",2022-10-25 17:38:45
Burger & Lobster,BhEGQ5bfulNs7CxoFCHrxA,5,"Tried it in NY and loved it so I had to compare the experience here and it was just as good. Delicious, great service, definitely need to go back.",2022-10-16 09:00:42
Mango Indian,jtUht2qT-EcFyMP-B1PVDw,5,"This restaurant is exactly why we travelled over 6,000 miles to eat at London's famous Indian cuisine scene.  The flavors went beyond expectations and yet...",2022-12-31 03:59:15
Mango Indian,Kp2VnTffdMRHrrQuO4xj6A,5,"CONGRATULATIONS!! You've discovered an amazing Indian restaurant that is a must.  Food & service is top notch... Their flavors are outstanding!  

Don't...",2022-08-01 01:38:30
Mango Indian,3oPSYTChYg9mwEeEZchsgw,4,"A very unique fusion experience of Indian food with British infusion. 5 stars for the creativity, -1 for the execution, but all in all I would still...",2022-11-26 09:55:05
Brawn,8n_ASarS_uxMtu5tIfjuqw,5,"Excellent food, great ambiance and wonderful service. I would recommend making a reservation since this place is always packed.",2022-11-28 22:16:44
Brawn,RxdVz4qQyDddPd5u-18L4g,4,Honestly this was delightful! Went for a lunch and had a great meal. Best pasta I've had in London thus far and a really great trendy vibe to it. The staff...,2022-11-12 07:54:26
Brawn,w0mMtju9-L1On5xrNV94TA,5,"A refreshing experience. I genuinely felt Brawn again...

The whole environment was atmospheric to a T. Trendy without feeling pretentious or try-hard. In...",2021-10-21 22:58:30
Sticks N Sushi,_s-Xs1hYXHM8dwS8E2qGmQ,5,"Amazing waitstaff and yummy food. A little challenging to find, but worth the trouble.",2022-10-01 20:45:59
